ntw	ntwType	slice	measure	measure_short	orig	maxe	anan	bara	dreh	hala	cimi	musm
"HU02"	"OTH"	"huswap03_092007.xlsx"	"Cosine"	"cosine"	0	.44326778	.75921016	.44936204	.51342808	.85207348	.54826722	.5941665
"HU02"	"OTH"	"huswap03_092007.xlsx"	"Jensen"	"jensen"	0	.60412043	.72830002	.61580884	.79555203	.60582165	.12829962	.19304801
"HU02"	"OTH"	"huswap03_092007.xlsx"	"True Positives"	"truepos"	100	100	10.515021	100	100	18.669528	32.618026	42.918455
"HU02"	"OTH"	"huswap03_092007.xlsx"	"True Negatives"	"trueneg"	100	37.915156	99.083962	37.915156	37.915156	96.090918	98.449593	87.229352
"HU02"	"OTH"	"huswap03_092007.xlsx"	"False Positives"	"falsepos"	0	62.084844	.91603801	62.084844	62.084844	3.909082	1.5504066	12.770648
"HU02"	"OTH"	"huswap03_092007.xlsx"	"False Negatives"	"falseneg"	0	0	89.484979	0	0	81.330472	67.381974	57.081545
"HU02"	"OTH"	"huswap03_092007.xlsx"	"Accuracy"	"accuracy"	100	39.300766	97.10728	39.300766	39.300766	94.363027	96.982759	86.252395
"HU02"	"OTH"	"huswap03_092007.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	0	0	0	0	0	.2	0
"HU02"	"OTH"	"huswap03_092007.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	0	0	0	0	1	.32	.04
"HU02"	"OTH"	"huswap03_092007.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.78007375	.90953902	.77509001	.77531049	.84469107	.84300285	.75497323
"HU02"	"OTH"	"huswap03_092007.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	0	0	0	.06	0	0	0
"HU02"	"OTH"	"huswap03_092007.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	0	0	0	.12	0	0	0
"HU02"	"OTH"	"huswap03_092007.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1		-.01533906	-.00705404			-.0125608	
"HU02"	"OTH"	"huswap02_082007.xlsx"	"# of links"	"links"	585	14420	241	14420	14420	896	591	2758.5
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Density"	"density"	2.7257478	67.188519	1.1229149	67.188519	67.188519	4.1748206	2.7537042	12.852949
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Avg Degree"	"deg_ave"	3.9795918	98.095238	1.6394558	98.095238	98.095238	6.0952381	4.0204082	18.765306
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Med Degree"	"deg_med"	1	122	1	122	122	6	0	14.5
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Assortativity"	"assort"	-.60464385	-.15015877	-.3298103	-.15015877	-.15015877	-.2669335	-.28273774	-.37184413
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Clustering"	"clust"	3.967832	25.127578	.08785847	25.127578	25.127578	7.5122482	4.1974101	9.1994229
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Lender Dep"	"dep_lend"	76.600156	8.7962776	91.315538	9.391906	13.497406	58.178846	42.598897	30.335033
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Borrower Dep"	"dep_borr"	71.077525	11.512968	92.246124	11.040026	15.848818	79.33967	38.789936	36.534619
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.59051256	.03070823	.71479885	.0293662	.04080467	.36702381	.19588911	.20495687
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.8229027	.03797607	1	.03529462	.04774826	.36831646	0	.10171564
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.5633107	.04578505	.75119772	.04356222	.06065876	.60529388	.19368132	.25729887
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.55479799	.05430879	1	.04974543	.06929553	.65473198	.07464961	.1479978
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Core Size (% banks)"	"core"	7.4829932	63.945578	4.7619048	63.945578	63.945578	9.5238095	8.8435374	22.44898
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Error score(% links)"	"error"	14.017094	4.8266297	65.975104	4.8266297	4.8266297	56.473214	36.230696	38.347966
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Hamming"	"hamming"	0	13835	720	13835	13835	1295	770	2838
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Jaccard"	"jaccard"	0	.95943135	.93143596	.95943135	.95943135	.93299712	.79245278	.91859709
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Cosine"	"cosine"	0	.58628381	.6173382	.58751392	.60886931	.89079586	.63277314	.76184459
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Jensen"	"jensen"	0	.62272882	.48700425	.63361725	.80672291	.54486479	.20008406	.1944741
"HU02"	"OTH"	"huswap02_082007.xlsx"	"True Positives"	"truepos"	100	100	9.0598291	100	100	15.897436	34.529915	43.247863
"HU02"	"OTH"	"huswap02_082007.xlsx"	"True Negatives"	"trueneg"	100	33.7309	99.099487	33.7309	33.7309	96.153662	98.129521	87.99157
"HU02"	"OTH"	"huswap02_082007.xlsx"	"False Positives"	"falsepos"	0	66.2691	.90051253	66.2691	66.2691	3.8463381	1.8704795	12.00843
"HU02"	"OTH"	"huswap02_082007.xlsx"	"False Negatives"	"falseneg"	0	0	90.940171	0	0	84.102564	65.470085	56.752137
"HU02"	"OTH"	"huswap02_082007.xlsx"	"Accuracy"	"accuracy"	100	35.537229	96.645233	35.537229	35.537229	93.96608	96.412264	86.776628
"HU02"	"OTH"	"huswap02_082007.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	0	0	0	0	0	0	0
"HU02"	"OTH"	"huswap02_082007.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	0	0	0	0	0	0	0
"HU02"	"OTH"	"huswap02_082007.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.81635851	.90583058	.8135571	.81437065	.90431348	.85158853	.77196614
"HU02"	"OTH"	"huswap02_082007.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	0	0	0	0	0	.06	0
"HU02"	"OTH"	"huswap02_082007.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	0	0	0	0	0	.18	.02
"HU02"	"OTH"	"huswap02_082007.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1		-.01374384			-.0225523	.05870038	
"HU02"	"OTH"	"huswap01_072007.xlsx"	"# of links"	"links"	522	13247	236	13247	13247	839	528.5	2848.5
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Density"	"density"	2.6824255	68.07297	1.2127441	68.07297	68.07297	4.311408	2.7158273	14.637718
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Avg Degree"	"deg_ave"	3.7285714	94.621429	1.6857143	94.621429	94.621429	5.9928571	3.775	20.346429
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Med Degree"	"deg_med"	1	116	1	116	116	6	1	17
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Assortativity"	"assort"	-.57892709	-.14330271	-.31191011	-.14330271	-.14330271	-.31401564	-.28015076	-.37672772
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Clustering"	"clust"	3.1854884	25.662747	.11820415	25.662747	25.662747	8.1695477	4.083479	9.5193854
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Lender Dep"	"dep_lend"	77.001132	12.734884	91.013729	11.627274	15.212791	58.557443	46.316735	27.693748
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Borrower Dep"	"dep_borr"	71.87448	10.329915	92.089797	9.8320777	15.422238	77.872796	39.600319	32.389023
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.60431362	.03364337	.72036341	.02991081	.04391175	.37775038	.21563283	.17981573
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Median HHI Assets"	"hhi_ass_med"	1	.04102666	1	.03357758	.04795424	.35493088	.04260484	.09773398
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.56873324	.04363883	.74467022	.04098098	.0579096	.59272941	.20575982	.22357343
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.58238417	.05181517	1	.04667387	.06660627	.5732048	.08141722	.13891622
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Core Size (% banks)"	"core"	7.8571429	65	4.2857143	65	65	9.2857143	9.2857143	24.285714
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Error score(% links)"	"error"	15.708812	4.5142296	60.169492	4.5142296	4.5142296	54.946365	35.09232	37.354496
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Hamming"	"hamming"	0	12725	638	12725	12725	1181	690.5	2913
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Jaccard"	"jaccard"	0	.96059485	.91404011	.96059485	.96059485	.92918961	.79393369	.92665397
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Cosine"	"cosine"	0	.45656096	.74948299	.46501951	.52153223	.84526569	.55433734	.58526078
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Jensen"	"jensen"	0	.64058233	.80478452	.65421191	.83135412	.8153276	.16953156	.21604254
"HU02"	"OTH"	"huswap01_072007.xlsx"	"True Positives"	"truepos"	100	100	11.494253	100	100	17.241379	34.482759	44.252874
"HU02"	"OTH"	"huswap01_072007.xlsx"	"True Negatives"	"trueneg"	100	32.807055	99.070652	32.807055	32.807055	96.044989	98.159785	86.186503
"HU02"	"OTH"	"huswap01_072007.xlsx"	"False Positives"	"falsepos"	0	67.192945	.9293484	67.192945	67.192945	3.9550111	1.8402154	13.813497
"HU02"	"OTH"	"huswap01_072007.xlsx"	"False Negatives"	"falseneg"	0	0	88.505747	0	0	82.758621	65.517241	55.747126
"HU02"	"OTH"	"huswap01_072007.xlsx"	"Accuracy"	"accuracy"	100	34.609455	96.72148	34.609455	34.609455	93.931141	96.451696	85.030832
"HU02"	"OTH"	"huswap01_072007.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	0	0	0	0	0	0	0
"HU02"	"OTH"	"huswap01_072007.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	0	0	0	0	0	.02	0
"HU02"	"OTH"	"huswap01_072007.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.78193733	.86127403	.77819378	.77757827	.86844765	.8486914	.77544932
"HU02"	"OTH"	"huswap01_072007.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	0	0	0	.08	0	.04	0
"HU02"	"OTH"	"huswap01_072007.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	0	0	0	.1	0	.14	0
"HU02"	"OTH"	"huswap01_072007.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1		-.0120727			-.01957392		
"HU01"	"IB"	"hu12_062008.xlsx"	"# of links"	"links"	219	817	57	817	817	207	217.5	456
"HU01"	"IB"	"hu12_062008.xlsx"	"Density"	"density"	18.403361	68.655462	4.789916	68.655462	68.655462	17.394958	18.277311	38.319328
"HU01"	"IB"	"hu12_062008.xlsx"	"Avg Degree"	"deg_ave"	6.2571429	23.342857	1.6285714	23.342857	23.342857	5.9142857	6.2142857	13.028571
"HU01"	"IB"	"hu12_062008.xlsx"	"Med Degree"	"deg_med"	6	27	1	27	27	6	6	13
"HU01"	"IB"	"hu12_062008.xlsx"	"Assortativity"	"assort"	-.32255809	-.16761233	-.252195	-.16761233	-.16761233	-.35022645	-.25438448	-.26865971
"HU01"	"IB"	"hu12_062008.xlsx"	"Clustering"	"clust"	16.284137	28.632653	1.4848485	28.632653	28.632653	26.436259	19.236794	10.895148
"HU01"	"IB"	"hu12_062008.xlsx"	"Lender Dep"	"dep_lend"	36.543632	12.037037	85.956701	12.025436	19.675412	57.687717	27.637635	27.399386
"HU01"	"IB"	"hu12_062008.xlsx"	"Borrower Dep"	"dep_borr"	45.530104	12.223138	83.652249	11.912014	18.090634	63.74311	28.944472	26.956726
"HU01"	"IB"	"hu12_062008.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.25538677	.07115067	.71127016	.0709684	.09498944	.39395417	.2005663	.18375265
"HU01"	"IB"	"hu12_062008.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.16526256	.08078376	1	.07989018	.10686077	.394613	.12184208	.16186481
"HU01"	"IB"	"hu12_062008.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.31689797	.05666852	.64508465	.05629808	.07576107	.44503525	.16407186	.16668842
"HU01"	"IB"	"hu12_062008.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.14993611	.06976305	1	.06846898	.08904937	.35272326	.08624962	.15031646
"HU01"	"IB"	"hu12_062008.xlsx"	"Core Size (% banks)"	"core"	28.571429	65.714286	8.5714286	65.714286	65.714286	22.857143	28.571429	42.857143
"HU01"	"IB"	"hu12_062008.xlsx"	"Error score(% links)"	"error"	29.223744	4.2839657	63.157895	4.2839657	4.2839657	25.120773	26.148335	41.261019
"HU01"	"IB"	"hu12_062008.xlsx"	"Hamming"	"hamming"	0	598	218	598	598	222	191.5	464
"HU01"	"IB"	"hu12_062008.xlsx"	"Jaccard"	"jaccard"	0	.73194614	.88259109	.73194614	.73194614	.68518519	.60446599	.81403354
"HU01"	"IB"	"hu12_062008.xlsx"	"Cosine"	"cosine"	0	.14000173	.5998848	.1423266	.24752343	.55589081	.22951714	.42222772
"HU01"	"IB"	"hu12_062008.xlsx"	"Jensen"	"jensen"	0	.19972405	.5328079	.20217519	.40263807	.96372712	.07829801	.14387791
"HU01"	"IB"	"hu12_062008.xlsx"	"True Positives"	"truepos"	100	100	13.242009	100	100	46.575342	56.849315	48.401826
"HU01"	"IB"	"hu12_062008.xlsx"	"True Negatives"	"trueneg"	100	38.414006	97.116375	38.414006	38.414006	89.186406	90.319259	63.748713
"HU01"	"IB"	"hu12_062008.xlsx"	"False Positives"	"falsepos"	0	61.585994	2.8836251	61.585994	61.585994	10.813594	9.6807415	36.251287
"HU01"	"IB"	"hu12_062008.xlsx"	"False Negatives"	"falseneg"	0	0	86.757991	0	0	53.424658	43.150685	51.598174
"HU01"	"IB"	"hu12_062008.xlsx"	"Accuracy"	"accuracy"	100	49.747899	81.680672	49.747899	49.747899	81.344538	83.907563	61.008403
"HU01"	"IB"	"hu12_062008.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	.42	0	.36	.2
"HU01"	"IB"	"hu12_062008.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	.86	1	.76	.56
"HU01"	"IB"	"hu12_062008.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99212392	.86622731	.99200183	.98076388	.87933591	.96899942	.92950366
"HU01"	"IB"	"hu12_062008.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	0	0	.48	1	.44	.4
"HU01"	"IB"	"hu12_062008.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	.98	.88
"HU01"	"IB"	"hu12_062008.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1	.99429071	.92520399	.99520672	.99083531	.96342246	.92596855	.85730171
"HU01"	"IB"	"hu11_052008.xlsx"	"# of links"	"links"	220	814	57	814	814	183	218	457
"HU01"	"IB"	"hu11_052008.xlsx"	"Density"	"density"	18.487395	68.403361	4.789916	68.403361	68.403361	15.378151	18.319328	38.403361
"HU01"	"IB"	"hu11_052008.xlsx"	"Avg Degree"	"deg_ave"	6.2857143	23.257143	1.6285714	23.257143	23.257143	5.2285714	6.2285714	13.057143
"HU01"	"IB"	"hu11_052008.xlsx"	"Med Degree"	"deg_med"	7	26	1	26	26	5	6	13.5
"HU01"	"IB"	"hu11_052008.xlsx"	"Assortativity"	"assort"	-.3429443	-.2131447	-.22383062	-.2131447	-.2131447	-.4302229	-.28693745	-.25078956
"HU01"	"IB"	"hu11_052008.xlsx"	"Clustering"	"clust"	17.637165	31.205593	.55916306	31.205593	31.205593	26.399832	19.879227	11.01905
"HU01"	"IB"	"hu11_052008.xlsx"	"Lender Dep"	"dep_lend"	40.587583	13.601425	88.374124	13.257828	21.875334	60.946634	26.568996	29.571607
"HU01"	"IB"	"hu11_052008.xlsx"	"Borrower Dep"	"dep_borr"	44.303289	14.546374	84.995705	13.774807	18.052257	69.983546	29.775131	26.330997
"HU01"	"IB"	"hu11_052008.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.29955039	.08093877	.74864478	.07977479	.10862677	.42628046	.18611726	.19586887
"HU01"	"IB"	"hu11_052008.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.16573044	.08909181	1	.08564568	.11742452	.43861798	.12355117	.17479537
"HU01"	"IB"	"hu11_052008.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.28780509	.05265478	.62113258	.05141329	.07050278	.48551615	.16722266	.16373003
"HU01"	"IB"	"hu11_052008.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.1447243	.0666946	.83115164	.06288105	.08355722	.38715448	.08095624	.14288805
"HU01"	"IB"	"hu11_052008.xlsx"	"Core Size (% banks)"	"core"	28.571429	65.714286	8.5714286	65.714286	65.714286	20	28.571429	42.857143
"HU01"	"IB"	"hu11_052008.xlsx"	"Error score(% links)"	"error"	25.454545	3.9312039	52.631579	3.9312039	3.9312039	27.322404	23.863542	42.082675
"HU01"	"IB"	"hu11_052008.xlsx"	"Hamming"	"hamming"	0	594	217	594	594	219	190	465
"HU01"	"IB"	"hu11_052008.xlsx"	"Jaccard"	"jaccard"	0	.72972973	.87854251	.72972973	.72972973	.70418006	.60587195	.81581212
"HU01"	"IB"	"hu11_052008.xlsx"	"Cosine"	"cosine"	0	.16552678	.67515426	.16860978	.26635793	.60799023	.2424458	.43135423
"HU01"	"IB"	"hu11_052008.xlsx"	"Jensen"	"jensen"	0	.2211166	.51714231	.22122522	.42407687	.82751767	.10533236	.16593064
"HU01"	"IB"	"hu11_052008.xlsx"	"True Positives"	"truepos"	100	100	13.636364	100	100	41.818182	56.363636	48.181818
"HU01"	"IB"	"hu11_052008.xlsx"	"True Negatives"	"trueneg"	100	38.762887	97.216495	38.762887	38.762887	90.618557	90.360825	63.814433
"HU01"	"IB"	"hu11_052008.xlsx"	"False Positives"	"falsepos"	0	61.237113	2.7835051	61.237113	61.237113	9.3814433	9.6391753	36.185567
"HU01"	"IB"	"hu11_052008.xlsx"	"False Negatives"	"falseneg"	0	0	86.363636	0	0	58.181818	43.636364	51.818182
"HU01"	"IB"	"hu11_052008.xlsx"	"Accuracy"	"accuracy"	100	50.084034	81.764706	50.084034	50.084034	81.596639	84.033613	60.92437
"HU01"	"IB"	"hu11_052008.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	0	1	0	.32	0	.34	.3
"HU01"	"IB"	"hu11_052008.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	.88	1	.88	.74
"HU01"	"IB"	"hu11_052008.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.96906432	.88238377	.96941697	.95875194	.86915939	.95389475	.90659551
"HU01"	"IB"	"hu11_052008.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	.86
"HU01"	"IB"	"hu11_052008.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	.98
"HU01"	"IB"	"hu11_052008.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1	.99741109	.95897916	.99721639	.99486754	.96670449	.9690532	.91550082
"HU01"	"IB"	"hu10_042008.xlsx"	"# of links"	"links"	268	902	62	902	902	220	269.5	450
"HU01"	"IB"	"hu10_042008.xlsx"	"Density"	"density"	22.521008	75.798319	5.210084	75.798319	75.798319	18.487395	22.647059	37.815126
"HU01"	"IB"	"hu10_042008.xlsx"	"Avg Degree"	"deg_ave"	7.6571429	25.771429	1.7714286	25.771429	25.771429	6.2857143	7.7	12.857143
"HU01"	"IB"	"hu10_042008.xlsx"	"Med Degree"	"deg_med"	9	28	1	28	28	7	8	13
"HU01"	"IB"	"hu10_042008.xlsx"	"Assortativity"	"assort"	-.2783922	-.16433044	-.28704203	-.16433044	-.16433044	-.39126734	-.26754879	-.24564383
"HU01"	"IB"	"hu10_042008.xlsx"	"Clustering"	"clust"	18.910836	30.022543	1.8444651	30.022543	30.022543	29.400666	19.647581	10.764958
"HU01"	"IB"	"hu10_042008.xlsx"	"Lender Dep"	"dep_lend"	37.230787	11.344419	86.068529	11.115286	17.469312	58.047759	24.286996	25.706609
"HU01"	"IB"	"hu10_042008.xlsx"	"Borrower Dep"	"dep_borr"	43.189184	9.8406761	83.285023	9.5799784	15.137663	70.004975	25.977788	24.355391
"HU01"	"IB"	"hu10_042008.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.28764761	.06852907	.74711852	.0675491	.09094481	.4163118	.18117587	.17419516
"HU01"	"IB"	"hu10_042008.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.14084022	.07368875	1	.07181368	.09745108	.35678596	.10227192	.15074196
"HU01"	"IB"	"hu10_042008.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.29652839	.0508844	.64711847	.04959407	.06834315	.51211986	.1727099	.15620772
"HU01"	"IB"	"hu10_042008.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.14637414	.06050652	.77054455	.0570004	.07806501	.43967252	.07914218	.13656339
"HU01"	"IB"	"hu10_042008.xlsx"	"Core Size (% banks)"	"core"	31.428571	74.285714	11.428571	74.285714	74.285714	22.857143	34.285714	42.857143
"HU01"	"IB"	"hu10_042008.xlsx"	"Error score(% links)"	"error"	19.402985	1.9955654	59.677419	1.9955654	1.9955654	24.545455	19.274918	41.703499
"HU01"	"IB"	"hu10_042008.xlsx"	"Hamming"	"hamming"	0	634	254	634	634	270	214	463
"HU01"	"IB"	"hu10_042008.xlsx"	"Jaccard"	"jaccard"	0	.70288248	.86986301	.70288248	.70288248	.71240106	.5663586	.78461538
"HU01"	"IB"	"hu10_042008.xlsx"	"Cosine"	"cosine"	0	.16486863	.65753818	.16526975	.26985571	.61445917	.2486234	.43867651
"HU01"	"IB"	"hu10_042008.xlsx"	"Jensen"	"jensen"	0	.18833329	1.0224483	.18660692	.40210476	.94612763	.09087334	.15508942
"HU01"	"IB"	"hu10_042008.xlsx"	"True Positives"	"truepos"	100	100	14.179104	100	100	40.671642	60.820896	47.38806
"HU01"	"IB"	"hu10_042008.xlsx"	"True Negatives"	"trueneg"	100	31.236443	97.396963	31.236443	31.236443	87.960954	88.340564	65.130152
"HU01"	"IB"	"hu10_042008.xlsx"	"False Positives"	"falsepos"	0	68.763557	2.6030369	68.763557	68.763557	12.039046	11.659436	34.869848
"HU01"	"IB"	"hu10_042008.xlsx"	"False Negatives"	"falseneg"	0	0	85.820896	0	0	59.328358	39.179104	52.61194
"HU01"	"IB"	"hu10_042008.xlsx"	"Accuracy"	"accuracy"	100	46.722689	78.655462	46.722689	46.722689	77.310924	82.016807	61.092437
"HU01"	"IB"	"hu10_042008.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	.9	1	.68	.54
"HU01"	"IB"	"hu10_042008.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	.9	.74
"HU01"	"IB"	"hu10_042008.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99620112	.94007519	.99589192	.99379443	.97063424	.98136541	.96749945
"HU01"	"IB"	"hu10_042008.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	.9	.7
"HU01"	"IB"	"hu10_042008.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	.96
"HU01"	"IB"	"hu10_042008.xlsx"	"LiqSF_corr"	"LiqSF_corr"	1	.99578945	.93298406	.99636659	.99454786	.9848446	.96326013	.9148534
"HU01"	"IB"	"hu09_032008.xlsx"	"# of links"	"links"	268	834	59	834	834	160	270	455.5
"HU01"	"IB"	"hu09_032008.xlsx"	"Density"	"density"	22.521008	70.084034	4.9579832	70.084034	70.084034	13.445378	22.689076	38.277311
"HU01"	"IB"	"hu09_032008.xlsx"	"Avg Degree"	"deg_ave"	7.6571429	23.828571	1.6857143	23.828571	23.828571	4.5714286	7.7142857	13.014286
"HU01"	"IB"	"hu09_032008.xlsx"	"Med Degree"	"deg_med"	8	25	1	25	25	4	8	13
"HU01"	"IB"	"hu09_032008.xlsx"	"Assortativity"	"assort"	-.34437336	-.26355833	-.23311803	-.26355833	-.26355833	-.31946735	-.27963663	-.25956287
"HU01"	"IB"	"hu09_032008.xlsx"	"Clustering"	"clust"	22.482985	35.594481	.81972789	35.594481	35.594481	23.08696	24.11445	10.874809
"HU01"	"IB"	"hu09_032008.xlsx"	"Lender Dep"	"dep_lend"	34.148427	11.907976	87.658512	11.346778	18.377343	56.55426	25.286294	25.013469
"HU01"	"IB"	"hu09_032008.xlsx"	"Borrower Dep"	"dep_borr"	37.113153	10.873623	80.88028	10.264186	16.852501	67.16447	22.104975	25.594478
"HU01"	"IB"	"hu09_032008.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.25869099	.07162055	.79945828	.07009228	.09598707	.42706426	.1946888	.16660376
"HU01"	"IB"	"hu09_032008.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.15057556	.07472206	1	.07208195	.09871886	.36810598	.10803023	.15099986
"HU01"	"IB"	"hu09_032008.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.22969663	.04768965	.56796926	.0462358	.06360125	.43559021	.1189292	.15782352
"HU01"	"IB"	"hu09_032008.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.10330144	.0629138	.56723135	.0576843	.07925458	.38466384	.07294341	.1393408
"HU01"	"IB"	"hu09_032008.xlsx"	"Core Size (% banks)"	"core"	31.428571	68.571429	11.428571	68.571429	68.571429	20	34.285714	42.857143
"HU01"	"IB"	"hu09_032008.xlsx"	"Error score(% links)"	"error"	17.537313	2.1582734	50.847458	2.1582734	2.1582734	39.375	18.382681	41.492598
"HU01"	"IB"	"hu09_032008.xlsx"	"Hamming"	"hamming"	0	566	265	566	566	274	212.5	463.5
"HU01"	"IB"	"hu09_032008.xlsx"	"Jaccard"	"jaccard"	0	.67865707	.89527027	.67865707	.67865707	.78062678	.56662029	.78290187
"HU01"	"IB"	"hu09_032008.xlsx"	"Cosine"	"cosine"	0	.1613484	.69240371	.1623869	.26807254	.54794465	.23189271	.45141989
"HU01"	"IB"	"hu09_032008.xlsx"	"Jensen"	"jensen"	0	.1907059	.73949384	.19051373	.40010022	.53179499	.09357297	.15735326
"HU01"	"IB"	"hu09_032008.xlsx"	"True Positives"	"truepos"	100	100	11.567164	100	100	28.731343	60.634328	48.320896
"HU01"	"IB"	"hu09_032008.xlsx"	"True Negatives"	"trueneg"	100	38.611714	96.963124	38.611714	38.611714	90.997831	88.177874	64.696312
"HU01"	"IB"	"hu09_032008.xlsx"	"False Positives"	"falsepos"	0	61.388286	3.0368764	61.388286	61.388286	9.0021692	11.822126	35.303688
"HU01"	"IB"	"hu09_032008.xlsx"	"False Negatives"	"falseneg"	0	0	88.432836	0	0	71.268657	39.365672	51.679104
"HU01"	"IB"	"hu09_032008.xlsx"	"Accuracy"	"accuracy"	100	52.436975	77.731092	52.436975	52.436975	76.97479	82.142857	61.05042
"HU01"	"IB"	"hu09_032008.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	0	0	0	.28	0	.46	.26
"HU01"	"IB"	"hu09_032008.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	.92	1	.78	.6
